SOLICITATIONNUM,DOCUMENTNUM,DOCUMENTTYPE,DOCNAME,DOCSIZE,GUID,SOURCE,RECEIPTDATE,ACTIVE,REC_CREATED_DATE,REC_UPDATED_DATE,DCS_LOAD_DATE,OBJECTID
DCKA-2025-B-0013,,Amendment 8,DCKA-2025-B-0013_Amd8.pdf,252 KB,{10BC1398-0000-C912-8555-52EA038BEB87},PASS,1752638400000,1,1752638400000,,1752638400000,551
DCKA-2025-B-0085,,Amendment 3,DCKA-2025-B-0085_Amd3.pdf,496 KB,{B0BB1398-0000-C01D-9CAF-0EA9E9550963},PASS,1752638400000,1,1752638400000,,1752638400000,552
DCKA-2025-B-0085,,Amendment 2,DCKA-2025-B-0085_Amd2.pdf,400 KB,{50BB1398-0000-CA1C-83D5-91773520D309},PASS,1752638400000,1,1752638400000,,1752638400000,553
DCKA-2025-B-0085,,Amendment 1,DCKA-2025-B-0085_Amd1.pdf,1.4 MB,{F0BA1398-0000-C218-9F61-6E909E2DAA96},PASS,1752638400000,1,1752638400000,,1752638400000,554
DC PCSB-2025-05,,Attachment 1,DC PCSB-2025-05_Att1 1.pdf,366 KB,{001E269A-0000-C91A-9B2A-1D036A7B0BAF},PASS,1761537600000,1,1761537600000,,1761537600000,555
DCKA-2019-B-0029,,Amendment 2,DCKA-2019-B-0029-Amd2.pdf,149 KB,{E0495969-0000-CA15-9B8A-C42789F9FC74},PASS,1551848400000,1,1551848400000,,1551934800000,556
DCKA-2019-Q-0021,,Amendment 2,DCKA-2019-Q-0021-Amd2.pdf,971 KB,{80495969-0000-C318-AD69-26AD2621E98F},PASS,1551848400000,1,1551848400000,,1551934800000,557
DCRL-2018-R-0052,,Amendment 4,DCRL-2018-R-0052_Amd4.pdf,121 KB,{40C2DE69-0000-C710-8B20-6D6A2B54E84B},PASS,1554177600000,1,1554177600000,,1554177600000,558
RM-17-HCA-MHRS-00-XXX-BY4-RDS,,Amendment 4,RM-17-HCA-MHRS-00-XXX-BY4-RDS_Amd4.pdf,35 KB,{F070E869-0000-C21F-8548-A524EF9C8478},PASS,1554177600000,1,1554177600000,,1554350400000,559
DCKA-2019-Q-0041,,Amendment 4,DCKA-2019-Q-0041_Amd4.pdf,30 KB,{F0FEB86B-0000-CF17-87D6-74B233C3B221},PASS,1562126400000,1,1562126400000,,1562126400000,560
DCKA-2019-C-0046,,Amendment 2,DCKA-2019-C-0046_Amd2.pdf,285 KB,{C028AF6C-0000-C31B-BAED-A40795E17463},PASS,1565928000000,1,1565928000000,,1566273600000,561
DCRL-2019-R-0122,,Attachment 1,DCRL-2019-R-0122_Att1.pdf,1.3 MB,{5028AF6C-0000-CE19-AA71-E89371D0EE5A},PASS,1565841600000,1,1565841600000,,1566273600000,562
DCKA-2021-B-0053,,Amendment 2,DCKA-2021-B-0053_Amd2.pdf,461 KB,{A066397A-0000-C314-8EBB-930A9C31B2C0},PASS,1623902400000,1,1623902400000,,1623902400000,563
DCKA-2021-B-0053,,Amendment 4,DCKA-2021-B-0053_Amd4.pdf,228 KB,{901E7C7A-0000-C714-A590-061509262CCD},PASS,1625198400000,1,1625198400000,,1625198400000,564
DCKA-2022-R-0016,,Amendment 5,DCKA-2022-R-0016_Amd5.pdf,431 KB,{30376F7E-0000-C318-B1F0-768F6FF1459E},PASS,1642136400000,1,1642136400000,,1642136400000,565
DCKA-2022-B-0005,,Amendment 5,DCKA-2022-B-0005_Amd5.pdf,208 KB,{C0366F7E-0000-CD18-82A3-C1A832B47D30},PASS,1641877200000,1,1641877200000,,1641877200000,566
DCKA-2022-R-0016,,Amendment 4,DCKA-2022-R-0016_Amd4.pdf,313 KB,{70366F7E-0000-CD19-902F-4AED63A73677},PASS,1641531600000,1,1641531600000,,1641531600000,567
DCKA-2022-D-0007,,Amendment 4,DCKA-2022-D-0007_Amd4.pdf,8.0 MB,{10366F7E-0000-C71F-9EB5-1BA8A6E139C7},PASS,1641445200000,1,1641445200000,,1641445200000,568
DCKA-2022-B-0005,,Amendment 4,DCKA-2022-B-0005_Amd4.pdf,297 KB,{80356F7E-0000-C316-9E53-AABF4FBF8CE2},PASS,1641445200000,1,1641445200000,,1641445200000,569
DCBD-2022-R-0001,,Amendment 2,DCBD-2022-R-0001_Amd2.pdf,138 KB,{20356F7E-0000-C415-B297-3237E1A31698},PASS,1641445200000,1,1641445200000,,1641445200000,570
DCKA-2021-Q-0072,,Attachment 1,DCKA-2021-Q-0072_Att1.pdf,103 KB,{E0F6CE81-0000-C715-90E2-5C2AFFF2CF77},PASS,1656993600000,1,1656993600000,,1656993600000,571
DCBD-2022-R-0002,,Attachment 1,DCBD-2022-R-0002_Att1.pdf,1.2 MB,{30FBCE81-0000-C616-84DA-C8E7A9FC760A},PASS,1656993600000,1,1656993600000,,1656993600000,572
DCBD-2022-R-0002,,Attachment 2,DCBD-2022-R-0002_Att2.pdf,75 KB,{90F6CE81-0000-CD1C-A9DB-E0A102359569},PASS,1656993600000,1,1656993600000,,1656993600000,573
DCKA-2022-R-0057,,Attachment 1,DCKA-2022-R-0057_Att1.pdf,515 KB,{10513B82-0000-C91E-BB34-829269AD6F06},PASS,1658808000000,1,1658808000000,,1658808000000,574
DCBD-2022-R-0002,,Amendment 2,DCBD-2022-R-0002_Amd2.pdf,140 KB,{80503B82-0000-C314-9DC5-4DA210D58FA3},PASS,1658808000000,1,1658808000000,,1658808000000,575
PCSB-2022-02,,Attachment 1,PCSB-2022-02_Att1.pdf,11.0 MB,{C04F3B82-0000-C113-A33F-23F6F0AE1DB2},PASS,1658808000000,1,1658808000000,,1658808000000,576
DCKA-2022-R-0040,,Amendment 1,DCKA-2022-R-0040_Amd1.docx,26 KB,{80B81584-0000-C710-B711-00239B264721},PASS,1666756800000,1,1666756800000,,1666756800000,577
DCKA-2022-B-0068,,Amendment 1,DCKA-2022-B-0068_Amd1.pdf,71 KB,{E0B71584-0000-C41D-9216-D399C4902E9A},PASS,1666670400000,1,1666670400000,,1666670400000,578
DCKA-2022-B-0066,,Amendment 4,DCKA-2022-B-0066_Amd4.pdf,282 KB,{50B71584-0000-C71A-8DF5-591C2B8FB5A6},PASS,1666584000000,1,1666584000000,,1666584000000,579
DCKA-2022-B-0066,,Amendment 3,DCKA-2022-B-0066_Amd3.pdf,244 KB,{E0B61584-0000-C014-A4B7-2A68BB0A727C},PASS,1666584000000,1,1666584000000,,1666584000000,580
DCEB-2023-R-0002,,Amendment 1,DCEB-2023-R-0002_Amd1.pdf,166 KB,{B024E884-0000-C71A-93A6-513B504C99A7},PASS,1670216400000,1,1670216400000,,1670216400000,581
DCEB-2023-R-0002,,Attachment 1,DCEB-2023-R-0002_Att1 (1).pdf,520 KB,{2024E884-0000-CF12-B450-1579CA2045E4},PASS,1670216400000,1,1670216400000,,1670216400000,582
DCKA-2022-B-0069,,Attachment 2,DCKA-2022-B-0069_Att2.pptx,6.6 MB,{5022E884-0000-C712-96F4-5989C89C648D},PASS,1670216400000,1,1670216400000,,1670216400000,583
DCKA-2022-B-0069,,Amendment 3,DCKA-2022-B-0069_Amd3.pdf,180 KB,{A021E884-0000-C51E-AC2B-58B0A786F375},PASS,1670216400000,1,1670216400000,,1670216400000,584
DCKA-2022-B-0069,,Amendment 2,DCKA-2022-B-0069_Amd2.pdf,181 KB,{0021E884-0000-CA16-8467-694FEEEB0B1C},PASS,1670130000000,1,1670130000000,,1670130000000,585
DCBD-2023-R-0001,,Attachment 3,DCBD-2023-R-0001_Att3.pdf,23 KB,{2020E884-0000-CF12-AD71-6773B0FFEAC1},PASS,1669957200000,1,1669957200000,,1669957200000,586
DCBD-2023-R-0001,,Attachment 2,DCBD-2023-R-0001_Att2.pdf,75 KB,{901FE884-0000-C917-8D94-E51611B4BD82},PASS,1669957200000,1,1669957200000,,1669957200000,587
DCBD-2023-R-0001,,Attachment 1,DCBD-2023-R-0001_Att1.pdf,1.2 MB,{901EE884-0000-CF19-9203-86484C68D9CF},PASS,1669957200000,1,1669957200000,,1669957200000,588
DCKA-2023-B-0042,,attachment 1,DCKA-2023-B-0042_Att1.pdf,2.1 MB,{A0303088-0000-C211-ABFF-EE127227F4A4},PASS,1684296000000,1,1684296000000,,1684296000000,589
DCEB-2023-R-0003,,AMENDMENT3,DCEB-2023-R-0003_Amd3.pdf,143 KB,{B014B088-0000-C412-8FF2-F3990B36E15E},PASS,1686283200000,1,1686283200000,,1686283200000,590
DCKA-2023-B-0042,,amendment 1,DCKA-2023-B-0042_Amd2.pdf,182 KB,{80269188-0000-CE19-AB49-E34350E11907},PASS,1686024000000,1,1686024000000,,1686024000000,591
DCEB-2023-R-0006,,Amendment 1,DCEB-2023-R-0006_Amd1.pdf,118 KB,{10204C8A-0000-CE1A-9E93-C4F02D2A467E},PASS,1693540800000,1,1693540800000,,1693540800000,592
DCEB-2023-R-0008,,Amendment 2,DCEB-2023-R-0008_Amd2.pdf,159 KB,{601F4C8A-0000-C61E-A482-207A0EDE102C},PASS,1693540800000,1,1693540800000,,1693540800000,593
DCEB-2023-R-0006,,Amendment 2,DCEB-2023-R-0006_Amd2.pdf,86 KB,{00DA508A-0000-C411-A804-972DAA32DC89},PASS,1693540800000,1,1693540800000,,1693540800000,594
DCKA-2024-B-0011,,Amendment 5,DCKA-2024-B-0011_Amd5.pdf,3.2 MB,{2032A88D-0000-C018-82F5-076665802BBB},PASS,1707886800000,1,1707886800000,,1707886800000,595
DCKA-2024-B-0058,,Amendment 4,DCKA-2024-B-0058_Amd4.pdf,221 KB,{0075BF8F-0000-C81F-85E2-3CA49417A46E},PASS,1716868800000,1,1716868800000,,1716868800000,596
DCKA-2024-B-0009,,Amendment 7,DCKA-2024-B-0009_Amd7.pdf,215 KB,{B011C690-0000-CC14-AF06-E16708B2578E},PASS,1721275200000,1,1721275200000,,1721275200000,597
DCKA-2024-B-0009,,Amendment 4,DCKA-2024-B-0009_Amd4.pdf,147 KB,{90F9C48F-0000-C513-A319-E6A98A5968DE},PASS,1716955200000,1,1716955200000,,1716955200000,598
DCKA-2024-B-0009,,Amendment 6,DCKA-2024-B-0009_Amd6.pdf,543 KB,{8012C690-0000-CC16-8DE0-60AB297BBD7F},PASS,1721275200000,1,1721275200000,,1721275200000,599
DCKA-2024-B-0009,,Amendment 8,DCKA-2024-B-0009_Amd8.pdf,276 KB,{2011C690-0000-CC11-BADA-DAE182D7018E},PASS,1721275200000,1,1721275200000,,1721275200000,600
DCKA-2024-B-0073,,Amendment 1,DCKA-2024-B-0073_Amd1.pdf,254 KB,{7010C690-0000-C914-BE5C-E49D107B4F1E},PASS,1721275200000,1,1721275200000,,1721275200000,601
DCKA-2024-B-0080,,Amendment 1,DCKA-2024-B-0080_Amd1.pdf,199 KB,{D00FC690-0000-CE1F-B45B-E9BC37FC898B},PASS,1721275200000,1,1721275200000,,1721275200000,602
DCKA-2024-Q-0070,,Amendment 3,DCKA-2024-Q-0070_Amd3.pdf,244 KB,{400FC690-0000-CA17-BB58-07C1FA549316},PASS,1721275200000,1,1721275200000,,1721275200000,603
Doc777800,,Attachment 1,Doc777800-Cancelled_Att1.pdf,113 KB,{B053F698-0000-C21A-8EC1-BBDEE3550C49},PASS,1756440000000,1,1756440000000,,1756440000000,604
DCKA-2025-B-0082,,Amendment 4,DCKA-2025-B-0082_Amd4.pdf,250 KB,{3053F698-0000-CA1A-8082-33BDE38E468E},PASS,1756440000000,1,1756440000000,,1756440000000,605
DCKA-2025-B-0082,,Amendment 3,DCKA-2025-B-0082_Amd3.pdf,200 KB,{C052F698-0000-C61D-ACA2-9A75370B28BA},PASS,1756440000000,1,1756440000000,,1756440000000,606
DCKA-2025-B-0082,,Amendment 2,DCKA-2025-B-0082_Amd3.pdf,200 KB,{5040F698-0000-C912-8A0E-46C62939FB51},PASS,1756440000000,1,1756440000000,,1756440000000,607
DCKA-2019-B-0002,,Amendment 7,DCKA-2019-B-0002_Amd7.pdf,107 KB,{8099C569-0000-C317-B71B-F46F0F3288D5},PASS,1553745600000,1,1553745600000,,1553745600000,608
DCKA-2019-Q-0041,,Attachment 1,DCKA-2019-Q-0041_Att1.pdf,361 KB,{F08C976A-0000-CA16-A2AA-2BF61E8D4EA5},PASS,1557288000000,1,1557288000000,,1557288000000,609
DCKA-2019-Q-0041,,Amendment 2,DCKA-2019-Q-0041_Amd2.pdf,36 KB,{00CF4B6B-0000-C810-8699-EC09A963C9BA},PASS,1559793600000,1,1559793600000,,1559793600000,610
DCKA-2020-B-0056,,Amendment 1,DCKA-2020-B-0056_Amd1.pdf,208 KB,{60699773-0000-C317-839D-A40ED393AC0E},PASS,1595390400000,1,1595390400000,,1595908800000,611
DCKA-2020-B-0038,,Amendment 6,DCKA-2020-B-0038_Amd6.pdf,231 KB,{D0689773-0000-C319-99A3-01AD3ADD4AB1},PASS,1595476800000,1,1595476800000,,1595908800000,612
DCKA-2020-B-0038,,Amendment 5,DCKA-2020-B-0038_Amd5.pdf,240 KB,{70689773-0000-CB1A-A11F-FCF24A1C2879},PASS,1595390400000,1,1595390400000,,1595908800000,613
DCKA-2020-B-0007,,Amendment 3,DCKA-2020-B-0007_Amd3.pdf,224 KB,{F0679773-0000-C01A-A6ED-9AA21C555AE5},PASS,1595390400000,1,1595390400000,,1595908800000,614
DCKA-2020-B-0007,,Amendment 2,DCKA-2020-B-0007_Amd2.pdf,217 KB,{50679773-0000-CA17-8964-A17BF901EF17},PASS,1595390400000,1,1595390400000,,1595908800000,615
DCKA-2020-B-0007,,Amendment 1,DCKA-2020-B-0007_Amd1.pdf,195 KB,{F0669773-0000-C111-B350-7A9ACB0A24B8},PASS,1595304000000,1,1595304000000,,1595908800000,616
DCKA-2020-B-0046,,Amendment 1,DCKA-2020-B-0046_Amd1.pdf,192 KB,{80669773-0000-CB1A-8C85-FF009787FB7B},PASS,1594958400000,1,1594958400000,,1595908800000,617
DCKA-2020-B-0038,,Amendment 4,DCKA-2020-B-0038_Amd4.pdf,364 KB,{20669773-0000-C214-88D0-8F7598F23A44},PASS,1594353600000,1,1594353600000,,1595908800000,618
DCKA-2020-B-0038,,Amendment 3,DCKA-2020-B-0038_Amd3.pdf,234 KB,{C0659773-0000-C210-83DE-9ADE4506A44B},PASS,1594094400000,1,1594094400000,,1595908800000,619
DCKA-2020-Q-0040,,Amendment 5,DCKA-2020-Q-0040_Amd5.PDF,852 KB,{30659773-0000-CB13-84E8-8075754F83D5},PASS,1593662400000,1,1593662400000,,1595908800000,620
DCEB-2019-R-0004,,Amendment 2,DCEB-2019-R-0004_Amd2.pdf,31 KB,{B0649773-0000-CC13-9313-C4AA12EFB583},PASS,1592884800000,1,1592884800000,,1595908800000,621
DCKA-2020-Q-0040,,Amendment 4,DCKA-2020-Q-0040_Amd4.PDF,187 KB,{20649773-0000-C21A-B9AA-5C937E2E059E},PASS,1592798400000,1,1592798400000,,1595908800000,622
DCKA-2020-B-0038,,Amendment 2,DCKA-2020-B-0038_Amd2.pdf,246 KB,{C0639773-0000-C813-9BE3-C9B9B55CC852},PASS,1592280000000,1,1592280000000,,1595908800000,623
DCKA-2020-Q-0040,,Amendment 3,DCKA-2020-Q-0040_Amd3.pdf,2.9 MB,{50639773-0000-C018-BFFB-6F3F9E3718F6},PASS,1591070400000,1,1591070400000,,1595908800000,624
DCEB-2020-B-1002,,Amendment 4,DCEB-2020-B-1002_Amd4.pdf,32 KB,{D0629773-0000-C312-B011-4CBFB7FE6998},PASS,1590465600000,1,1590465600000,,1595908800000,625
DCKA-2020-B-0038,,Amendment 1,DCKA-2020-B-0038_Amd1.pdf,173 KB,{50629773-0000-CB1E-8C37-D6DA3F921D71},PASS,1590033600000,1,1590033600000,,1595908800000,626
DCKA-2020-Q-0040,,Amendment 2,DCKA-2020-Q-0040_Amd2.pdf,168 KB,{B0619773-0000-C214-A79C-A45F7209085B},PASS,1589860800000,1,1589860800000,,1595908800000,627
DCKA-2020-Q-0040,,Amendment 1,DCKA-2020-Q-0040_Amd1.PDF,245 KB,{40619773-0000-C919-807A-A086AA317F10},PASS,1589774400000,1,1589774400000,,1595908800000,628
DCKA-2020-B-0020,,Amendment 6,DCKA-2020-B-0020_Amd6.pdf,98 KB,{D0609773-0000-CA11-9319-DC45B22E4D51},PASS,1586923200000,1,1586923200000,,1595908800000,629
DCKA-2020-B-0028,,Attachment 1,DCKA-2020-B-0028_Att1.docx,25 KB,{40609773-0000-CB1C-9CE9-26477209B361},PASS,1586232000000,1,1586232000000,,1595908800000,630
DCKA-2020-B-0020,,Amendment 5,DCKA-2020-B-0020_Amd5.pdf,85 KB,{B05F9773-0000-C415-A86C-B37EE2B3442F},PASS,1586232000000,1,1586232000000,,1595908800000,631
DCKA-2020-B-0020,,Amendment 4,DCKA-2020-B-0020_Amd4.pdf,108 KB,{205F9773-0000-C313-BC89-1BE8F59E6F49},PASS,1585713600000,1,1585713600000,,1595908800000,632
DCKA-2020-B-0020,,Amendment 3,DCKA-2020-B-0020_Amd3.pdf,108 KB,{B05E9773-0000-C111-893B-2D02B6A46537},PASS,1585540800000,1,1585540800000,,1595908800000,633
DCKA-2020-C-0020,,Amendment 3,xxxDCKA-2020-C-0020_Amd3.pdf,108 KB,{105E9773-0000-CF14-9A20-648A928F1782},PASS,1585540800000,1,1585540800000,,1595908800000,634
DCEB-2020-B-1001,,Amendment 2,DCEB-2020-B-1001_Amd2.pdf,89 KB,{305D9773-0000-CE1F-971B-8ABA947A5C9C},PASS,1585108800000,1,1585108800000,,1595908800000,635
DCKA-2020-B-0020,,Amendment 2,DCKA-2020-B-0020_Amd2.pdf,107 KB,{B05C9773-0000-CD11-85F2-219E1F07A361},PASS,1584936000000,1,1584936000000,,1595908800000,636
DCEB-2020-B-1002,,Amendment 2,DCEB-2020-B-1002_Amd2.pdf,89 KB,{505C9773-0000-CB1F-A599-05FCC72DB07F},PASS,1584936000000,1,1584936000000,,1595908800000,637
DCKA-2020-B-0020,,Amendment 1,DCKA-2020-B-0020_Amd1.pdf,106 KB,{B05B9773-0000-CD12-BF2C-2D6F7DA2D8CD},PASS,1584331200000,1,1584331200000,,1595908800000,638
DCRL-2020-R-0042,,Amendment 4,DCRL-2020-R-0042_Amd4.pdf,653 KB,{F05A9773-0000-CD18-8C03-72054C5FED97},PASS,1583726400000,1,1583726400000,,1595908800000,639
DCEB-2020-B-1002,,Amendment 1,DCEB-2020-B-1002_Amd1.pdf,102 KB,{705A9773-0000-CA1A-9C28-DD73DF277E2F},PASS,1583298000000,1,1583298000000,,1595908800000,640
DCKA-2019-B-0088,,Amendment 8,DCKA-2019-B-0088_Amd8.pdf,174 KB,{90599773-0000-CE1F-A8D6-1CB1A4138BEB},PASS,1583211600000,1,1583211600000,,1595908800000,641
DCKA-2022-R-0002,,Amendment 6,DCKA-2022-R-0002_Amd6.pdf,216 KB,{40A6987C-0000-CB14-A6A7-8D586EDD67A3},PASS,1634270400000,1,1634270400000,,1634270400000,642
DCKA-2021-B-0060,,Amendment 4,DCKA-2021-B-0060_Amd4.pdf,177 KB,{C0A5987C-0000-CD1D-BB7C-2AD9D1046D21},PASS,1634270400000,1,1634270400000,,1634270400000,643
DCKA-2022-I-0067,,Attachment 1,DCKA-2022-I-0067_Att1.pdf,264 KB,{80B54183-0000-C715-910B-3427ADE4AA92},PASS,1441771200000,1,1441771200000,,1441771200000,644
DCKA-2022-R-0057,,Amendment 2,DCKA-2022-R-0057_Amd2.pdf,206 KB,{00B54183-0000-C511-99BE-265045CE0AA9},PASS,1441771200000,1,1441771200000,,1441771200000,645
DCKA-2022-R-0057,,Amendment 1,DCKA-2022-R-0057_Amd1.pdf,195 KB,{50B44183-0000-C116-AD25-A9E79D29C493},PASS,1441771200000,1,1441771200000,,1441771200000,646
DCEB-2023-R-0003,,Amendment 5,DCEB-2023-R-0003_Amd5.pdf,116 KB,{F0CE4089-0000-CD13-9710-A0283C29C3BB},PASS,1688961600000,1,1688961600000,,1688961600000,647
DCKA-2024-I-0018,,Attachment 2,DCKA-2024-I-0018_Att2.pdf,272 KB,{804B5F8C-0000-C815-94B4-26CAF219BD30},PASS,1702357200000,1,1702357200000,,1702357200000,648
DCKA-2023-R-0037,,Amendment 1,DCKA-2023-R-0037_Amd1.pdf,519 KB,{D05D618D-0000-CB1F-92BB-8A560D5C012D},PASS,1706677200000,1,1706677200000,,1706677200000,649
DCKA-2024-B-0008,,Amendment 1,DCKA-2024-B-0008_Amd1.pdf,457 KB,{805C618D-0000-CB16-887E-7B3E8C9BBA0E},PASS,1706677200000,1,1706677200000,,1706677200000,650
DCKA-2024-B-0011,,Amendment 3,DCKA-2024-B-0011_Amd3.pdf,359 KB,{C05B618D-0000-CD19-8D10-814D8EADB073},PASS,1706677200000,1,1706677200000,,1706677200000,651
DCKA-2024-R-0042,,Amendment 1,DCKA-2024-R-0042_Amd1.pdf,193 KB,{005B618D-0000-C110-BE30-A75BF2395668},PASS,1706677200000,1,1706677200000,,1706677200000,652
DCKA-2023-B-0036,,Amendment 2,DCKA-2023-B-0036_Amd2.pdf,210 KB,{405A618D-0000-CC17-9D86-74C6CE04637A},PASS,1706677200000,1,1706677200000,,1706677200000,653
DCKA-2023-B-0036,,Amendment 1,DCKA-2023-B-0036_Amd1.pdf,260 KB,{2059618D-0000-CA11-9853-09793E31AFEF},PASS,1706677200000,1,1706677200000,,1706677200000,654
DCKA-2024-R-0042,,Amendment 2,DCKA-2024-R-0042_Amd2.pdf,605 KB,{205D808D-0000-CC1E-9ECC-42A8DFE9D311},PASS,1707195600000,1,1707195600000,,1707195600000,655
DCKA-2024-B-0011,,Attachment 3,DCKA-2024-B-0011_Att3.pdf,4.3 MB,{9037858D-0000-C117-A070-0F4D96882D5A},PASS,1707282000000,1,1707282000000,,1707282000000,656
DCKA-2024-B-0011,,Attachement 2,DCKA-2024-B-0011_Att2.pdf,53 KB,{9036858D-0000-CE10-8C3E-7C1DCCBDBE2D},PASS,1707282000000,1,1707282000000,,1707282000000,657
DCKA-2024-B-0011,,Amendment 4,DCKA-2024-B-0011_Amd4.pdf,1.1 MB,{F035858D-0000-C21A-9B62-F51DA1567415},PASS,1707282000000,1,1707282000000,,1707282000000,658
DCEB-2024-R-0003,,Amendment 1,DCEB-2024-R-0003_Amd1.pdf,311 KB,{90E4E18E-0000-CA17-A264-903BF91A01FA},PASS,1713153600000,1,1713153600000,,1713153600000,659
